element,fixture,opponent_team,total_points,was_home,team_h_score,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,position
39,72,9,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,82,3,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,99,18,0,False,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,105,12,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,112,7,0,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,123,6,0,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,132,4,0,True,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,141,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,158,16,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,161,13,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,177,15,0,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,181,5,0,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,191,11,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,203,8,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,211,1,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,221,19,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,240,20,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,241,10,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
39,282,12,0,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
40,7,19,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,11,1,0,True,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,26,11,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,31,8,0,True,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,41,20,0,True,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,56,10,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,62,14,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,72,9,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,82,3,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,99,18,0,False,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,105,12,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,112,7,0,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,123,6,0,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,132,4,0,True,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,141,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,158,16,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,161,13,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,177,15,0,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,181,5,0,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,191,11,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,203,8,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,211,1,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,221,19,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,240,20,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,241,10,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
40,282,12,0,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
41,7,19,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,11,1,0,True,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,26,11,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,31,8,0,True,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,41,20,0,True,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,56,10,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,62,14,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,72,9,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,82,3,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,99,18,0,False,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,105,12,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,112,7,0,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,123,6,0,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,132,4,0,True,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,141,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,158,16,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,161,13,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,177,15,0,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,181,5,0,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,191,11,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,203,8,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,211,1,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,221,19,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,240,20,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,241,10,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
41,282,12,0,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
42,7,19,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
42,11,1,0,True,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
42,26,11,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
42,31,8,0,True,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
42,41,20,0,True,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
42,56,10,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
42,62,14,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
42,72,9,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
42,82,3,1,True,1,1,8,0,0,0,1,0,0,0,0,0,0,0,4,1.8,0.3,0.0,0.2,0,0.00,0.00,0.00,0.10,3
42,99,18,1,False,4,1,9,0,0,0,1,0,0,0,0,0,0,0,6,2.2,1.3,0.0,0.4,0,0.00,0.01,0.01,0.15,3
42,105,12,0,False,2,0,16,0,0,0,1,0,0,0,1,0,0,0,-1,2.4,0.2,0.0,0.3,0,0.00,0.00,0.00,0.67,3
42,112,7,0,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
42,123,6,2,False,3,0,61,0,0,0,2,0,0,0,0,0,0,0,7,9.8,2.4,0.0,1.2,1,0.00,0.01,0.01,0.94,3
42,132,4,2,True,3,1,69,0,0,0,1,0,0,0,0,0,0,0,13,7.0,3.6,0.0,1.1,1,0.00,0.02,0.02,0.76,3
42,141,17,3,True,1,0,90,0,0,1,0,0,0,0,0,0,0,0,15,14.4,12.5,2.0,2.9,1,0.00,0.02,0.02,0.33,3
42,158,16,2,False,2,1,90,0,0,0,1,0,0,0,0,0,0,0,16,16.2,6.3,0.0,2.3,1,0.00,0.02,0.02,1.54,3
42,161,13,2,True,2,1,90,0,0,0,1,0,0,0,0,0,0,0,9,13.4,3.9,0.0,1.7,1,0.00,0.03,0.03,1.03,3
42,177,15,2,False,3,0,68,0,0,0,2,0,0,0,0,0,0,0,12,13.0,1.3,2.0,1.6,1,0.07,0.01,0.08,2.49,3
42,181,5,2,True,2,2,82,0,0,0,2,0,0,0,0,0,0,0,13,15.4,26.5,1.0,4.3,1,0.03,0.04,0.07,0.83,3
42,191,11,2,True,2,1,90,0,0,0,1,0,0,0,0,0,0,0,15,16.6,25.8,4.0,4.6,1,0.00,0.05,0.05,0.41,3
42,203,8,3,False,0,1,90,0,0,1,0,0,0,0,0,0,0,0,24,23.8,13.1,19.0,5.6,1,0.03,0.03,0.06,1.14,3
42,211,1,1,False,2,2,90,0,0,0,2,0,0,0,1,0,0,0,8,24.0,0.8,0.0,2.5,1,0.00,0.00,0.00,1.33,3
42,221,19,3,True,1,1,90,0,0,0,1,0,0,0,0,0,0,1,17,30.8,5.0,5.0,4.1,1,0.10,0.05,0.15,1.31,3
42,240,20,2,False,2,0,90,0,0,0,2,0,0,0,0,0,0,0,12,13.0,3.2,1.0,1.7,1,0.04,0.02,0.06,1.63,3
42,241,10,1,True,1,1,15,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.4,0.0,0.4,1,0.00,0.00,0.00,0.02,3
42,282,12,0,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,3
43,7,19,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,11,1,0,True,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,26,11,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,31,8,0,True,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,41,20,0,True,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,56,10,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,62,14,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,72,9,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,82,3,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,99,18,0,False,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,105,12,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,112,7,0,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,123,6,0,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,132,4,0,True,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,141,17,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,158,16,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,161,13,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,177,15,0,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,181,5,0,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,191,11,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,203,8,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,211,1,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,221,19,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,240,20,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,241,10,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
43,282,12,0,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
44,7,19,2,False,1,2,90,0,0,0,1,0,0,0,0,0,0,0,10,13.4,14.1,7.0,3.5,1,0.07,0.01,0.08,2.46,2
44,11,1,1,True,0,2,90,0,0,0,2,0,0,0,0,0,0,0,7,11.2,1.0,2.0,1.4,1,0.00,0.01,0.01,0.87,2
44,26,11,2,False,1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,18.4,0.4,0.0,1.9,1,0.00,0.00,0.00,0.45,2
44,31,8,1,True,3,2,90,0,0,0,2,0,0,0,0,0,0,0,12,17.6,7.8,2.0,2.7,1,0.00,0.01,0.01,0.90,2
44,41,20,9,True,3,1,90,1,0,0,1,0,0,0,0,0,0,1,33,45.4,5.3,35.0,8.6,1,0.21,0.02,0.23,0.51,2
44,56,10,1,False,2,2,90,0,0,0,2,0,0,0,0,0,0,0,6,11.0,9.4,0.0,2.0,1,0.00,0.02,0.02,1.18,2
44,62,14,1,True,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,1,0.00,0.00,0.00,0.15,2
44,72,9,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
44,82,3,2,True,1,1,90,0,0,0,1,0,0,0,0,0,0,0,13,20.2,13.3,7.0,4.1,1,0.07,0.11,0.18,0.31,2
44,99,18,0,False,4,1,90,0,0,0,4,0,0,0,0,0,0,0,4,19.4,3.9,2.0,2.5,1,0.00,0.15,0.15,2.44,2
44,105,12,1,False,2,0,90,0,0,0,2,0,0,0,0,0,0,0,6,11.4,1.4,2.0,1.5,1,0.00,0.00,0.00,2.02,2
44,112,7,0,True,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
44,123,6,1,False,3,0,90,0,0,0,3,0,0,0,0,0,0,0,6,10.8,0.0,0.0,1.1,1,0.00,0.00,0.00,1.61,2
44,132,4,2,True,3,1,90,0,0,0,1,0,0,0,0,0,0,0,11,10.0,0.9,0.0,1.1,1,0.00,0.01,0.01,1.03,2
44,141,17,8,True,1,0,90,0,0,1,0,0,0,0,0,0,0,2,26,20.0,2.2,2.0,2.4,1,0.00,0.01,0.01,0.33,2
44,158,16,1,False,2,1,90,0,0,0,2,0,0,0,0,0,0,0,8,14.4,1.8,14.0,3.0,1,0.24,0.01,0.25,1.78,2
44,161,13,2,True,2,1,90,0,0,0,1,0,0,0,0,0,0,0,10,7.6,0.5,0.0,0.8,1,0.00,0.00,0.00,1.03,2
44,177,15,1,False,3,0,90,0,0,0,3,0,0,0,0,0,0,0,0,16.4,0.9,0.0,1.7,1,0.00,0.01,0.01,2.76,2
44,181,5,1,True,2,2,90,0,0,0,2,0,0,0,0,0,0,0,4,19.2,13.7,4.0,3.7,1,0.00,0.01,0.01,1.13,2
44,191,11,2,True,2,1,90,0,0,0,1,0,0,0,0,0,0,0,10,14.0,2.1,2.0,1.8,1,0.00,0.01,0.01,0.41,2
44,203,8,8,False,0,1,90,0,0,1,0,0,0,0,0,0,0,2,29,17.8,0.3,0.0,1.8,1,0.00,0.01,0.01,1.14,2
44,211,1,1,False,2,2,90,0,0,0,2,0,0,0,0,0,0,0,2,8.4,0.5,0.0,0.9,1,0.00,0.00,0.00,1.33,2
44,221,19,2,True,1,1,90,0,0,0,1,0,0,0,0,0,0,0,15,18.2,0.3,2.0,2.1,1,0.00,0.00,0.00,1.31,2
44,240,20,1,False,2,0,90,0,0,0,2,0,0,0,0,0,0,0,7,6.6,1.8,0.0,0.8,1,0.00,0.01,0.01,1.63,2
44,241,10,0,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
44,282,12,0,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
45,7,19,1,False,1,2,16,0,0,0,0,0,0,0,0,0,0,0,5,8.8,10.5,0.0,1.9,0,0.00,0.04,0.04,1.06,2
45,11,1,1,True,0,2,14,0,0,0,1,0,0,0,0,0,0,0,0,4.4,15.1,0.0,2.0,0,0.00,0.09,0.09,0.38,2
45,26,11,1,False,1,2,11,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.0,2.0,0.4,0,0.01,0.00,0.01,0.05,2
45,31,8,1,True,3,2,21,0,0,0,0,0,0,0,0,0,0,0,9,3.4,36.0,4.0,4.3,0,0.00,0.40,0.40,0.23,2
45,41,20,1,True,3,1,45,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1.8,6.0,1.2,0,0.00,0.02,0.02,0.00,2
45,56,10,1,False,2,2,6,0,0,0,0,0,0,0,0,0,0,0,3,1.4,1.0,0.0,0.2,0,0.00,0.00,0.00,0.07,2
45,62,14,1,True,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,3.0,14.7,2.0,2.0,0,0.00,0.09,0.09,0.10,2
45,72,9,0,False,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
45,82,3,1,True,1,1,19,0,0,0,1,0,0,0,0,0,0,0,-2,5.2,4.2,2.0,1.1,0,0.00,0.04,0.04,0.12,2
45,99,18,0,False,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
45,105,12,1,False,2,0,16,0,0,0,1,0,0,0,0,0,0,0,4,6.2,11.4,2.0,2.0,0,0.00,0.02,0.02,0.67,2
45,112,7,0,True,2,2,68,0,0,0,2,0,0,0,1,0,0,0,7,9.8,23.2,28.0,6.1,1,0.06,0.04,0.10,1.01,2
45,123,6,0,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
45,132,4,1,True,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.3,2.0,0.5,0,0.00,0.01,0.01,0.08,2
45,141,17,1,True,1,0,58,0,0,0,0,0,0,0,0,0,0,0,5,14.6,11.3,6.0,3.2,1,0.01,0.12,0.13,0.24,2
45,158,16,1,False,2,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,0.2,0.6,0.0,0.1,0,0.00,0.00,0.00,0.24,2
45,161,13,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
45,177,15,0,False,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
45,181,5,1,True,2,2,7,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.2,2.0,0.3,0,0.00,0.00,0.00,0.30,2
45,191,11,4,True,2,1,14,0,1,0,0,0,0,0,0,0,0,0,16,19.2,11.3,2.0,3.3,0,0.00,0.42,0.42,0.00,2
45,203,8,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
45,211,1,0,False,2,2,45,0,0,0,1,0,0,0,1,0,0,0,-1,6.8,0.5,21.0,2.8,1,0.05,0.00,0.05,0.64,2
45,221,19,1,True,1,1,52,0,0,0,1,0,0,0,0,0,0,0,1,9.0,12.0,7.0,2.8,0,0.04,0.03,0.07,1.11,2
45,240,20,1,False,2,0,45,0,0,0,1,0,0,0,0,0,0,0,7,9.0,36.5,6.0,5.2,0,0.00,0.11,0.11,0.18,2
45,241,10,1,True,1,1,45,0,0,0,1,0,0,0,0,0,0,0,12,15.4,30.0,14.0,5.9,0,0.09,0.11,0.20,0.12,2
45,282,12,0,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,2
46,7,19,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
46,11,1,0,True,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
46,26,11,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
46,31,8,0,True,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
46,41,20,0,True,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
46,56,10,0,False,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
46,62,14,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,1
